gene_name	symbol	chrom	strand	len	reads	RPKM
NM_001177470	Gm7325	chr17	-	852	0	0.0
NR_038347	Gm3143	chr3	-	582	2	0.106114560081
NM_019417	Pdlim4	chr11	-	1185	0	0.0
NM_019414	Selenbp2	chr3	+	1695	4	0.0728715917017
NM_019415	Slc12a3	chr8	+	3296	9	0.0843185779285
NM_019412	Prx	chr7	+	5260	18	0.105670734925
NM_019413	Robo1	chr16	+	7568	0	0.0
NM_019410	Pfn2	chr3	-	2020	413	6.3134486011
NM_019411	Ppp2ca	chr11	+	1930	5864	93.8219855294
NM_019418	Tnfsf14	chr17	-	1856	2236	37.2016150298
NM_019419	Arl6ip1	chr7	-	2135	9177	132.730527165
NM_027862	Atp5h	chr11	-	574	4034	217.016106954
NM_027860	0610010F05Rik	chr11	-	4140	413	3.08047492131
NM_027866	Colec11	chr12	-	1383	1	0.0223277924682
NM_027864	Galnt14	chr17	-	2467	233	2.91645136489
NM_023485	Sync	chr4	+	2038	0	0.0
NM_027868	Slc41a3	chr6	+	2257	45	0.615671317794
NM_176954	Celf5	chr10	-	4390	30	0.211020526084
NM_001011532	Olfr1037	chr2	-	1125	0	0.0
NM_001167146	Gm5726	chr7	-	924	0	0.0
NM_001162433	Lck	chr4	-	2116	30715	448.231963824
NM_001162432	Lck	chr4	-	2074	30718	457.353651621
NM_023483	1110032A03Rik	chr9	-	1782	189	3.27508119523
NM_001033427	Lyg2	chr1	-	2564	0	0.0
NM_001033426	Grxcr2	chr18	-	1120	0	0.0
NM_001033425	Zscan10	chr17	+	2705	1	0.0114156513803
NM_001033424	Fnd3c2	chrX	-	3658	0	0.0
NM_001033423	Gm773	chrX	-	951	0	0.0
NM_001033422	Thoc2	chrX	-	7619	4189	16.9777585804
NM_001033421	Pate2	chr9	+	2215	1	0.0139410099249
NM_001033420	Dock1	chr7	+	6815	0	0.0
NM_210071	Eya3	chr4	+	5158	2292	13.7214890202
NM_001033429	Trim75	chr8	-	2504	0	0.0
NM_001033428	Tmem211	chr5	+	1827	0	0.0
NM_001082548	Spint2	chr7	-	1289	1799	43.0969179468
NM_001082542	Gm5416	chr16	+	294	0	0.0
NM_001082543	Stfa1	chr16	+	418	0	0.0
NM_001082545	Stfa2	chr16	-	423	0	0.0
NM_001082546	BC100530	chr16	-	441	0	0.0
NM_001082547	Gm5483	chr16	+	413	3	0.224305111261
NM_011224	Pygm	chr19	+	2844	40	0.434308537041
NM_011227	Rab20	chr8	-	722	73	3.1221490302
NM_011226	Rab19	chr6	+	1321	1332	31.136469994
NM_011221	Purb	chr11	-	8478	7688	28.0019276633
NM_011220	Pts	chr9	-	1036	1077	32.1013956866
NM_011223	Pxn	chr5	+	3679	4689	39.3566760304
NM_011228	Rab33a	chrX	+	973	4	0.126944859131
NM_177771	Klhl18	chr9	-	4530	835	5.69188661839
NM_177772	Bpifc	chr10	-	2328	2	0.0265286400203
NM_177773	4933408B17Rik	chr18	-	2362	5	0.0653669284157
NM_001080942	Bsph2	chr7	-	530	0	0.0
NM_001080943	Zdhhc22	chr12	-	792	0	0.0
NM_177776	Smtnl2	chr11	-	2624	21	0.247128840189
NM_001080941	Zfp429	chr13	-	2031	755	11.4790248265
NM_177778	Armc7	chr11	+	2249	6726	92.3496756565
NM_177779	Ccdc42	chr11	+	1353	0	0.0
NR_035475	Mir669m-2	chr2	+	98	0	0.0
NR_035474	Mir669m-1	chr2	+	94	0	0.0
NR_035472	Mir1949	chr18	+	70	1	0.44113338548
NM_001080948	Larp4	chr15	+	6534	1956	9.24395211813
NM_001080949	Ttc5	chr14	-	1841	1697	28.4640058996
NM_198957	C430048L16Rik	chr4	+	3426	1196	10.7798269213
NM_181266	Zfp120	chr2	-	4096	1651	12.4467249414
NM_198959	Hcrtr1	chr4	-	2187	0	0.0
NM_198958	Nox3	chr17	-	1792	0	0.0
NM_026808	Fitm1	chr14	+	912	0	0.0
NM_001171739	Bag1	chr4	-	1349	2096	47.978569546
NM_026807	Krtap4-2	chr11	-	971	0	0.0
NM_026806	Klk5	chr7	+	1239	0	0.0
NM_026805	Svop	chr5	-	3186	4	0.0387687846624
NM_194257	Fam118b	chr9	-	1601	501	9.66305298487
NM_009578	Ikzf1	chr11	+	4902	20933	131.863965948
NM_009579	Slc30a1	chr1	+	5230	662	3.90862735815
NM_009574	Zic2	chr14	+	2967	0	0.0
NM_009575	Zic3	chrX	+	4035	0	0.0
NM_009576	Zic4	chr9	+	4088	0	0.0
NM_009577	Zik1	chr7	-	4191	239	1.76095479338
NM_009570	Zfy1	chrY	-	2785	0	0.0
NM_009571	Zfy2	chrY	-	2816	0	0.0
NM_009572	Zhx1	chr15	-	5086	1637	9.93894507317
NM_009573	Zic1	chr9	-	3350	2	0.0184354250648
NM_001146010	Fchsd2	chr7	+	4339	2662	18.9446404817
NM_001146013	Slc6a5	chr7	+	2549	0	0.0
NM_001146012	R3hcc1	chr14	-	1725	506	9.05793884852
NM_027865	Tmem25	chr9	-	2354	6	0.0787068912071
NM_027869	Pnpt1	chr11	+	2704	1308	14.9371940734
NM_008199	H2-Bl	chr17	-	1164	1042	27.6428429011
NM_008198	Cfb	chr17	-	2747	5	0.056205564222
NM_008191	Guca2b	chr4	-	600	0	0.0
NM_008190	Guca2a	chr4	+	560	0	0.0
NM_008193	Guk1	chr11	-	1098	653	18.3644872953
NM_008192	Gucy2e	chr11	-	8331	20	0.0741311654869
NM_008194	Gyk	chrX	-	4340	333	2.3693131833
NM_008197	H1f0	chr15	+	2289	735	9.91538343509
NM_008196	Gzmk	chr13	-	792	6111	238.262156953
NR_026976	6720401G13Rik	chrX	-	4872	345	2.18665255733
NM_001243258	Gm4791	chr9	+	1021	24	0.72586100647
NM_145907	Porcn	chrX	-	1878	0	0.0
NM_145908	Porcn	chrX	-	1881	0	0.0
NM_025578	Mrps25	chr6	-	6065	371	1.88890915431
NM_025579	Taf12	chr4	+	1350	749	17.1323136301
NM_001127191	Snx16	chr3	-	2534	139	1.6938547122
NR_028113	0610039K10Rik	chr2	+	951	0	0.0
NR_028111	4930523C07Rik	chr1	+	1834	413	6.95374382455
NM_025572	2610528J11Rik	chr4	+	915	0	0.0
NM_025573	Srsf9	chr5	+	1162	972	25.8302199209
NM_025570	Mrpl20	chr4	+	665	527	24.4712941208
NM_025571	Pam16	chr16	-	552	305	17.0619525
NM_025576	Ptpmt1	chr2	-	1321	378	8.83602526858
NM_025577	2810428I15Rik	chr8	-	657	549	25.803281589
NM_025574	Pigy	chr6	-	5410	215	1.22718252338
NM_025575	Sys1	chr2	+	1608	969	18.6082571748
NM_008229	Hdac2	chr10	+	2004	1570	24.1918957406
NM_008228	Hdac1	chr4	-	1971	4613	72.2711220219
NM_008227	Hcn3	chr3	-	3262	97	0.918239021278
NM_008226	Hcn2	chr10	+	3195	30	0.289946826137
NM_008225	Hcls1	chr16	+	2018	8540	130.678660971
NM_008224	Hcfc1	chrX	-	8093	8474	32.3330658098
NM_008223	Serpind1	chr16	+	2188	1	0.0141130424971
NM_008222	Hccs	chrX	-	2382	636	8.24486075632
NM_008221	Hbb-y	chr7	-	619	0	0.0
NM_008220	Hbb-b1	chr7	-	626	2	0.0986560287015
NR_030154	Mir471	chrX	-	67	0	0.0
NR_030153	Mir470	chrX	-	75	0	0.0
NR_030151	Mir468	chr6	-	78	0	0.0
NR_030150	Mir466	chr2	+	73	0	0.0
NM_023684	Lime1	chr2	+	1959	6901	108.77912431
NR_029649	Mir298	chr2	-	82	0	0.0
NR_029641	Mir291a	chr7	+	82	0	0.0
NR_029640	Mir290	chr7	+	83	0	0.0
NR_029643	Mir293	chr7	+	80	0	0.0
NR_029642	Mir292	chr7	+	82	0	0.0
NR_029645	Mir295	chr7	+	69	0	0.0
NR_029644	Mir294	chr7	+	84	0	0.0
NR_029647	Mir297-1	chr15	+	76	0	0.0
NR_029646	Mir296	chr2	-	79	0	0.0
NM_001142921	Tcf7l2	chr19	+	4018	0	0.0
NM_001142920	Tcf7l2	chr19	+	4026	0	0.0
NM_001142923	Tcf7l2	chr19	+	4003	0	0.0
NM_001142922	Tcf7l2	chr19	+	4127	0	0.0
NM_001142924	Tcf7l2	chr19	+	3454	0	0.0
NM_146763	Olfr1406	chr1	-	1063	0	0.0
NM_146762	Olfr1013	chr2	+	918	0	0.0
NM_146761	Olfr414	chr1	+	955	0	0.0
NM_146760	Olfr672	chr7	-	939	0	0.0
NM_146767	Olfr1104	chr2	-	933	0	0.0
NM_146766	Olfr1109	chr2	-	939	0	0.0
NM_146764	Olfr1408	chr1	-	933	0	0.0
NR_045913	Gm14873	chr17	-	945	0	0.0
NM_001130169	Zfp207	chr11	+	2362	4280	55.9540907238
NR_045911	Gm13031	chr4	-	924	20	0.668383917394
NR_045910	1700031P21Rik	chr12	-	304	0	0.0
NR_045917	Gm15008	chrX	+	460	0	0.0
NR_045916	9530027J09Rik	chrX	-	1684	4	0.0733475937852
NR_045915	Gm11602	chr1	+	1581	17	0.332035881544
NR_045914	Gm11602	chr1	+	1728	35	0.625449533811
NR_045919	1700054M17Rik	chr2	+	445	0	0.0
NM_001130163	Oxr1	chr15	+	4158	2659	19.747031515
NM_001130164	Oxr1	chr15	+	2511	1823	22.4185708168
NM_001130165	Oxr1	chr15	+	4253	2727	19.7996595237
NM_001130166	Oxr1	chr15	+	4598	2663	17.8842267045
NM_001111336	Hsd3b4	chr3	-	1690	0	0.0
NM_027321	Lrrc39	chr3	+	2880	0	0.0
NM_027320	Ifi35	chr11	+	1360	1822	41.3692294001
NM_027323	Srrd	chr5	-	1111	285	7.9213420705
NM_027322	Prrg1	chrX	-	3900	32	0.25336891884
NM_001163421	Tatdn3	chr1	-	1254	161	3.96457197317
NM_027324	Sfxn1	chr13	+	2810	1759	19.3298056064
NM_027326	Mllt3	chr4	-	6112	3880	19.6027204673
NM_027328	Prpf31	chr7	+	3142	1374	13.5035674779
NM_001111331	Kcnip3	chr2	-	2928	1929	20.3436615578
NM_021442	Mecom	chr3	-	1075	0	0.0
NM_021443	Ccl8	chr11	+	511	0	0.0
NM_021440	BC100451	chr11	-	1978	5	0.0780569691193
NM_026493	Cspp1	chr1	+	4354	730	5.17728892926
NM_026494	Ppcs	chr4	-	1440	644	13.8099257065
NM_021447	Trim54	chr5	+	1532	0	0.0
NM_026496	Grhl2	chr15	+	4946	22	0.137352489616
NM_021445	Cts6	chr13	-	1323	0	0.0
NM_026498	Mrps11	chr7	+	1043	344	10.1845560138
NM_026499	Srsf6	chr2	+	3546	6023	52.4495901444
NM_021448	Elp2	chr18	+	2789	2732	30.2482426099
NM_021449	Crbn	chr6	-	4037	3714	28.4086840617
NM_199143	Znrf2	chr6	+	2610	4991	59.0493375038
NM_199146	Trim30d	chr7	-	3757	3837	31.5368687799
NM_199145	3110062M04Rik	chr6	-	3725	298	2.47034695869
NM_199149	Ppp1r37	chr7	-	2971	1082	11.2458574945
NM_199148	BC051665	chr13	-	1348	0	0.0
NM_001005767	Parl	chr16	-	1322	853	19.9244133487
NM_025934	Riok2	chr17	+	3197	889	8.58671585186
NM_026146	Eps8l1	chr7	+	2522	1385	16.9579229668
NM_026147	Rps20	chr4	-	502	19027	1170.40068683
NM_026144	Dhdds	chr4	-	3110	896	8.89642634639
NM_026145	Kctd10	chr5	-	3095	2605	25.9905243432
NM_026142	3632451O06Rik	chr14	-	2748	1	0.011237022192
NM_026143	Far1	chr7	+	3972	2240	17.4143290139
NM_026140	Ears2	chr7	-	1846	370	6.18924955792
NM_026141	Ppil4	chr10	+	2896	2786	29.7064339904
NM_173446	Fam155a	chr8	-	3142	0	0.0
NM_173447	Ephb1	chr9	-	4667	0	0.0
NM_173444	Nbeal1	chr1	+	12108	718	1.8311334617
NM_173445	Rccd1	chr7	-	2340	537	7.0864119488
NM_173442	Gcnt1	chr19	-	4606	206	1.38105588767
NM_173443	Vcpip1	chr1	-	5174	3233	19.2951094836
NM_173440	Nrip1	chr16	-	4529	2575	17.5566996539
NM_026149	Nudcd1	chr15	-	3447	468	4.1924948385
NM_001159711	Ly96	chr1	+	549	67	3.76851653534
NM_001159717	Sept2	chr1	+	3218	3180	30.5146959626
NM_201406	Pigs	chr11	+	2488	2987	37.072580213
NM_201407	Dennd4b	chr3	+	5399	4135	23.649945995
NM_201409	Dub1a	chr7	-	1407	0	0.0
NM_182745	1700028K03Rik	chr5	+	795	2	0.0776838666254
NM_029673	Immt	chr6	+	2761	2080	23.2629557863
NM_029674	Got1l1	chr8	-	1356	1	0.0227723724068
NM_029679	Fam65b	chr13	+	5598	9853	54.3505014825
NM_180678	Gars	chr6	+	2390	2526	32.63648754
NM_001168371	Usp19	chr9	+	4712	4024	26.3706392237
NM_001168372	Usp19	chr9	+	4709	4023	26.3808818613
NM_001168373	Usp19	chr9	+	4706	4024	26.4042609481
NM_001206851	Usp44	chr10	+	2533	6	0.0731448961317
NM_001199271	Slc19a1	chr10	+	2254	334	4.57573138976
NM_001199270	Aldoart1	chr4	-	2052	110	1.65532508197
NM_001199272	Gopc	chr10	-	4317	1731	12.3817772339
NM_001199275	Tnip1	chr11	-	2832	5772	62.9362758013
NM_001199274	Mat2b	chr11	-	2053	2812	42.2955166088
NM_001199276	Tnip1	chr11	-	2666	5555	64.341604255
NM_028236	Ceacam18	chr7	+	1937	0	0.0
NM_028234	Rbm33	chr5	+	9501	4183	13.5952285657
NM_028235	Ttc30b	chr2	-	2613	70	0.827230611883
NM_028232	Sgol1	chr17	-	3609	51	0.436366358039
NM_028233	Lrpprc	chr17	-	4621	1707	11.406844456
NM_028230	Shmt2	chr10	-	2305	1643	22.0107378152
NM_028231	Kcnmb2	chr3	+	2919	0	0.0
NM_028238	Rab38	chr7	+	1577	1	0.0195810634011
NM_172711	Guf1	chr5	+	3978	1190	9.23740849936
NM_172710	Sel1l3	chr5	-	4512	0	0.0
NM_172713	Sdad1	chr5	-	5020	1621	9.97119626502
NM_172712	Uba6	chr5	-	5088	1159	7.03403136084
NM_172715	Agpat9	chr5	+	2877	2	0.0214663447922
NM_172714	Lin54	chr5	-	4458	415	2.87459058954
NM_172717	Chfr	chr5	+	3166	2639	25.7392831016
NM_172716	Pcgf3	chr5	+	3731	574	4.75066722824
NM_172719	Gcn1l1	chr5	+	8546	5137	18.5615672928
NM_172718	Sgsm1	chr5	-	5161	1	0.00598320809602
NM_203319	Dhx37	chr5	-	4141	964	7.18852471678
NM_001011534	Olfr988	chr2	-	930	0	0.0
NM_001242647	Fam187b	chr7	+	1456	4	0.0848333433615
NM_001039000	Kif5a	chr10	-	6311	14	0.0685011436809
NM_001024728	C330021F23Rik	chr8	+	1621	11	0.209545161517
NM_001136259	Tom1	chr8	+	2358	558	7.30732401902
NM_001024726	Zfp607	chr7	+	3511	489	4.30076781116
NM_001024727	Gm16387	chr7	-	2966	0	0.0
NM_001024720	Hmcn1	chr1	-	18314	1	0.00168610554677
NM_001024721	BC094916	chr1	-	1294	2089	49.8507998135
NM_030108	Tmem33	chr5	+	5367	1299	7.47386971151
NR_039583	Mir3473d	chr8	-	81	0	0.0
NR_039582	Mir5122	chr4	+	89	17	5.89830032271
NR_039581	Mir5121	chr7	-	74	167	69.6871523819
NR_039587	Mir3572	chr7	+	86	15	5.38593086923
NR_039584	Mir5123	chr4	-	83	0	0.0
NR_039589	Mir5127	chr18	-	71	0	0.0
NR_039588	Mir5126	chr1	+	77	0	0.0
NM_001080944	Atp8b4	chr2	-	5529	5277	29.4719228183
NM_177774	Srsf12	chr4	+	2939	67	0.70395222113
NM_177775	Esyt3	chr9	-	4491	1	0.00687582653832
NM_001080940	Gm6484	chr9	+	865	0	0.0
NM_177777	D11Wsu47e	chr11	+	2196	437	6.14493181322
NR_035477	Mir1952	chr2	+	79	0	0.0
NR_035476	Mir1951	chr2	+	89	0	0.0
NM_133939	Naa38	chr6	+	750	854	35.161271712
NM_175154	Galk2	chr2	+	2520	853	10.4524104948
NM_175155	Sash1	chr10	-	7183	14	0.0601852593304
NM_175152	Thap3	chr4	-	1114	1379	38.2249602337
NM_175153	2010321M09Rik	chr9	+	3103	1209	12.0312982318
NM_175150	Txndc15	chr13	+	1527	895	18.0988910284
NM_175151	Tatdn1	chr15	-	1366	181	4.09162517864
NM_175158	Utp20	chr10	-	8831	1805	6.3115392657
NR_038188	Cd1d2	chr3	+	1244	139	3.45034392341
NR_035471	Mir1948	chr18	+	85	0	0.0
NR_038184	C430049B03Rik	chrX	-	2993	0	0.0
NR_038185	C430049B03Rik	chrX	-	2707	0	0.0
NM_207110	Rnf216	chr5	-	4671	1734	11.4632349239
NR_038180	1700061F12Rik	chr2	+	883	0	0.0
NR_038181	1700125H03Rik	chr8	+	644	0	0.0
NR_038182	4930425K10Rik	chr5	-	741	0	0.0
NR_038183	4930423M02Rik	chr4	+	1205	0	0.0
NM_001110337	Gprc5c	chr11	+	3977	2	0.0155289600119
NM_001110332	Eci2	chr13	-	1416	980	21.3712925451
NM_001110331	Eci2	chr13	-	1426	981	21.2430782475
NM_001110330	Fiz1	chr7	-	2529	867	10.5861546717
NM_001110338	Gprc5c	chr11	+	1810	0	0.0
NM_178713	Aldh8a1	chr10	+	2243	1	0.0137669803761
NM_178712	Gpr64	chrX	+	4717	0	0.0
NM_178711	Plscr4	chr9	+	3259	425	4.02691568519
NR_002700	Gm7334	chr16	-	1358	1047	23.8075595153
NM_178717	Rxfp3	chr15	-	4252	0	0.0
NM_178716	Tnpo1	chr13	-	5391	4064	23.2783575406
NM_178715	Tmem30b	chr12	-	3282	55	0.517478224892
NM_178714	Lrfn5	chr12	+	3726	0	0.0
NM_178719	Smcr7l	chr15	+	5086	1497	9.0889436619
NM_001112796	Bicd1	chr6	+	5217	93	0.550465466642
NM_001159369	Polq	chr16	+	7715	284	1.13671182156
NM_001159367	Per1	chr11	+	4645	1612	10.7163597885
NM_001159366	Cep97	chr16	-	816	176	6.66024915332
NM_001159365	Cep97	chr16	-	987	178	5.56891791599
NM_001159364	Cep97	chr16	-	1105	184	5.14189864704
NM_001159361	Dip2b	chr15	+	8914	3207	11.1094944701
NM_001112798	Slc8a1	chr17	-	18563	1	0.00166348849774
NM_001040106	Aak1	chr6	+	19345	8569	13.6782134201
NM_001161355	Timd2	chr11	-	3153	0	0.0
NM_033268	Actn2	chr13	-	2984	159	1.64538022131
NR_045279	LOC432958	chr15	-	632	0	0.0
NR_045276	8430429K09Rik	chr11	+	1838	105	1.76405352735
NR_045274	5430437J10Rik	chr15	+	1166	6	0.158898818097
NR_045275	8430429K09Rik	chr11	+	1679	98	1.80236749517
NR_045272	1110015O18Rik	chr3	+	1533	0	0.0
NR_045273	1700013G23Rik	chr11	-	529	0	0.0
NR_045270	1700101I11Rik	chr6	-	806	1	0.0383118324858
NR_045271	2400009B08Rik	chr8	-	354	1	0.0872297654903
NM_177173	A830018L16Rik	chr1	+	2780	0	0.0
NM_177171	Heatr5a	chr12	-	7761	590	2.34748213121
NM_177175	Tmem215	chr4	+	3218	0	0.0
NM_177178	Lmbrd2	chr15	+	3046	386	3.91313988039
NM_173876	Clcn3	chr8	-	5250	1696	9.97549629031
NM_173874	Clcn3	chr8	-	5781	1835	9.80169233089
NM_173873	Clcn3	chr8	-	5705	1824	9.87272754742
NM_173870	Mgat4a	chr1	-	7054	1542	6.75020380333
NR_045498	2310005E17Rik	chr13	-	1186	0	0.0
NR_045499	2210416O15Rik	chr11	+	1504	1	0.0205314740582
NR_045490	2310002D06Rik	chr12	+	508	0	0.0
NR_045491	2310016D03Rik	chr12	-	1547	0	0.0
NR_045496	2410003L11Rik	chr11	+	612	1	0.0504564329797
NR_045497	2810404M03Rik	chr8	+	1245	0	0.0
NR_045495	2310020H05Rik	chr13	-	718	0	0.0
NM_001164504	Rnf165	chr18	-	7300	182	0.769868401508
NM_001164503	Akap11	chr14	-	9416	2914	9.55632837406
NM_019928	Klk4	chr7	+	1237	0	0.0
NM_019929	Sumo3	chr10	+	2493	1551	19.2113323953
NM_134173	Vmn1r24	chr6	-	891	0	0.0
NM_019923	Itpr2	chr6	-	8331	6846	25.3750979462
NM_134171	Vmn1r17	chr6	-	912	0	0.0
NM_134170	Vmn1r32	chr6	-	2442	0	0.0
NM_134177	Vmn1r30	chr6	-	909	0	0.0
NM_134176	Vmn1r4	chr6	+	894	0	0.0
NM_134175	Vmn1r6	chr6	+	912	0	0.0
NM_019925	Gpr132	chr12	-	2439	3644	46.1354259812
NM_001083960	Spo11	chr2	+	1602	355	6.84279939399
NM_001083967	Tcf4	chr18	+	7135	193	0.835278491637
NM_133780	Tpr	chr1	+	7550	12805	52.3721735198
NM_030717	Lactb	chr9	-	2031	385	5.85354246119
NM_153596	Tmem17	chr11	+	1370	42	0.946665805336
NM_153597	Trpt1	chr19	+	1144	186	5.02059150258
NM_153594	Pcmtd2	chr2	+	3509	2028	17.8464791686
NM_153595	BC030307	chr10	+	2359	17	0.222530194456
NM_153592	Erlin2	chr8	+	3945	950	7.43608875397
NM_153590	Klre1	chr6	+	913	216	7.30551674529
NM_153591	Nars2	chr7	+	3755	296	2.43416344797
NM_153598	Ugt2b34	chr5	-	3048	0	0.0
NM_153599	Cdk8	chr5	+	2586	824	9.83935563591
NM_172838	Slc16a12	chr19	-	3870	0	0.0
NM_172839	Ccnj	chr19	+	3817	416	3.36541896389
NM_172834	Loxhd1	chr18	+	6595	3	0.0140467037075
NM_172835	Peli3	chr19	-	1937	3	0.0478255090092
NM_172836	9930021J03Rik	chr19	-	8026	1498	5.76342471984
NM_172837	Lipk	chr19	+	2225	0	0.0
NM_172830	Slc4a9	chr18	+	2945	0	0.0
NM_172831	E230025N22Rik	chr18	-	2016	0	0.0
NM_172832	Pcyox1l	chr18	-	2017	278	4.25605140379
NM_172833	Malt1	chr18	+	5008	2633	16.2350827232
NM_153049	Mkl1	chr15	-	4093	3778	28.5028426885
NM_001195662	Rp1	chr1	-	3047	0	0.0
NM_001011827	Olfr963	chr9	+	936	0	0.0
NM_001199136	Macf1	chr4	-	23495	40697	53.4878219715
NM_001199137	Macf1	chr4	-	17414	35462	62.8829130649
NR_030427	Mir770	chr12	+	94	0	0.0
NM_023229	Fastk	chr5	-	1840	1355	22.7399465287
NR_030425	Mir665	chr12	+	94	0	0.0
NR_030424	Mir668	chr12	+	66	0	0.0
NR_030423	Mir671	chr5	+	98	12	3.78114330411
NR_030422	Mir551b	chr3	+	98	0	0.0
NR_030421	Mir758	chr12	+	81	0	0.0
NR_030420	Mir592	chr6	-	96	0	0.0
NM_023220	2010106G01Rik	chr2	-	5612	2562	14.0970886229
NM_023223	Cdc20	chr4	-	1784	220	3.80798998676
NM_023224	Cblc	chr7	-	1662	0	0.0
NR_030429	Mir802	chr16	+	97	0	0.0
NR_030428	Mir762	chr7	+	76	2	0.812614131147
NM_001011826	Olfr967	chr9	+	933	0	0.0
NM_001011825	Olfr1105	chr2	-	939	0	0.0
NM_001081471	Mettl7a3	chr15	+	1446	31	0.662005149717
NM_001081470	Gtf2ird1	chr5	-	3210	99	0.952353383606
NM_001081473	Zxdb	chrX	+	5623	952	5.22801508241
NM_001081475	Nasp	chr4	-	2118	1192	17.3787392278
NM_001081477	Brwd3	chrX	-	6434	765	3.67154068891
NM_001081476	Gm14725	chrX	+	828	0	0.0
NM_001011823	Olfr834	chr9	+	939	0	0.0
NM_177921	E230019M04Rik	chrX	+	1509	0	0.0
NM_177920	Serpina7	chrX	-	2358	0	0.0
NM_177923	H2-M10.2	chr17	-	990	2	0.0623824989567
NM_177922	Mapk15	chr15	+	1930	4	0.0639986258727
NR_027289	Gm16119	chr2	+	438	0	0.0
NM_009358	Ppp2r5d	chr17	-	2926	1601	16.8960418697
NM_009359	Tex9	chr9	-	4317	431	3.08292662495
NM_009354	Tert	chr13	+	3426	279	2.51469206609
NM_009355	Prss39	chr1	+	1246	1	0.0247827744652
NM_009356	Prss40	chr1	-	1300	0	0.0
NM_009357	Tex261	chr6	-	1454	1146	24.3381844451
NM_009350	Adad1	chr3	+	1972	0	0.0
NM_009351	Tep1	chr14	-	8163	1924	7.27818747475
NM_009352	Terf1	chr1	+	1633	772	14.5981923768
NM_009353	Terf2	chr8	-	2664	1209	14.0139333383
NM_013692	Klf10	chr15	-	3045	865	8.77196272276
NM_013693	Tnf	chr17	-	1618	889	16.9664589483
NM_013690	Tek	chr4	+	4654	0	0.0
NM_013691	Thbs3	chr3	+	3183	16	0.155221298064
NM_013696	Trhr	chr15	+	3976	0	0.0
NM_013697	Ttr	chr18	+	1221	0	0.0
NM_013694	Tnp2	chr16	-	550	56	3.14407794742
NM_027562	Clec2g	chr6	+	2466	634	7.93896984898
NM_013698	Txk	chr5	-	2247	1322	18.1675493958
NM_013699	Ubp1	chr9	+	3744	3395	28.0008945137
NM_001163627	Fam151b	chr13	-	1383	27	0.602850396643
NM_001163626	Noxa1	chr2	-	1646	4	0.0750409161205
NM_001163625	Sult6b1	chr17	-	2060	0	0.0
NM_001163624	Prepl	chr17	-	3162	590	5.76179912091
NM_001163623	Prepl	chr17	-	3294	592	5.54965619134
NM_001163622	Prepl	chr17	-	3830	689	5.55505566101
NM_001163621	Apol6	chr15	+	2037	7	0.106114560081
NM_001163628	Lyrm5	chr6	+	1623	353	6.71620822871
NM_001170694	Rcbtb2	chr14	+	3394	1092	9.9352492593
NM_001170691	Elmod2	chr8	-	4704	659	4.32599555106
NR_033307	4930592I03Rik	chr18	-	987	0	0.0
NR_033306	Ndufs6	chr13	-	567	803	43.7321121655
NR_033305	AA388235	chr17	+	3867	204	1.6290107951
NR_033304	Lypd6	chr2	+	3660	0	0.0
NR_033303	Slc22a13b	chr9	-	1455	11	0.233452032178
NM_001077421	Sbpl	chr17	-	876	0	0.0
NM_001033210	Pls1	chr9	-	3697	5	0.0417626954065
NM_010160	Celf2	chr2	-	8863	13940	48.5679744501
NM_027569	Spag9	chr11	+	7349	3382	14.2106297018
NM_010162	Ext1	chr15	-	3462	445	3.96918109697
NM_010165	Eya2	chr2	+	2364	23	0.300433481651
NM_001163996	Zfp605	chr5	+	3158	367	3.58857399398
NM_010164	Eya1	chr1	-	4330	0	0.0
NM_001105667	Dtymk	chr1	-	1003	568	17.4870023995
NM_001033217	Prickle1	chr15	-	4085	191	1.44380743301
NM_001005569	Olfr366	chr2	+	930	0	0.0
NM_001005568	Olfr1281	chr2	+	918	0	0.0
NM_008409	Itm2a	chrX	-	1632	1961	37.1043994025
NM_008408	Stt3a	chr9	-	2697	3777	43.2448111928
NM_008407	Itih3	chr14	-	2817	0	0.0
NM_008406	Itih1	chr14	-	3077	0	0.0
NM_008405	Itgb2l	chr16	-	2618	0	0.0
NM_008404	Itgb2	chr10	+	2862	31356	338.313239153
NM_008403	Itgb1bp1	chr12	-	1874	704	11.6003485787
NM_008402	Itgav	chr2	+	7054	3297	14.4328287546
NM_008401	Itgam	chr7	+	4679	23	0.151789859077
NM_008400	Itgal	chr7	+	5219	55479	328.253446352
NM_010345	Grb10	chr11	-	5089	1	0.00606785949766
NM_010344	Gsr	chr8	+	2672	1051	12.1460266354
NM_001178049	Mitf	chr6	+	4777	40	0.258566773989
NM_010346	Grb7	chr11	+	2397	35	0.450887273436
NM_010341	Nmur1	chr1	-	1218	0	0.0
NM_010340	Gpr50	chrX	+	1801	0	0.0
NM_010343	Gpx5	chr13	-	1629	0	0.0
NM_010342	Npbwr1	chr1	-	3692	0	0.0
NM_010349	Grik2	chr10	-	4872	0	0.0
NM_010348	Grik1	chr16	-	3573	0	0.0
NR_029878	Mir377	chr12	+	68	0	0.0
NM_001244762	Gm6432	chr9	-	785	2	0.0786734700219
NM_001244763	Gm20579	chr17	+	1257	0	0.0
NR_029876	Mir375	chr1	-	64	0	0.0
NR_029877	Mir376a	chr12	+	68	0	0.0
NM_026308	Rpp21	chr17	-	500	357	22.0478466063
