gene_name	symbol	chrom	strand	len	reads	RPKM
NM_001136081	Ssrp1	chr2	+	2721	6802	71.4007198701
NM_001136080	Sgca	chr11	-	1465	0	0.0
NM_001136083	Tnnt2	chr1	+	1117	3	0.0767118729232
NM_001136082	Timeless	chr10	+	4456	595	3.81387353552
NM_001136089	Anxa10	chr8	-	1264	0	0.0
NM_001136088	Sh3bp2	chr5	+	2936	697	6.78064849597
NM_146865	Olfr992	chr2	-	930	0	0.0
NM_001130444	Hras1	chr7	-	2272	499	6.2731651798
NR_045412	C030018K13Rik	chr5	+	739	2	0.0773001010872
NR_045413	C030018K13Rik	chr5	+	616	0	0.0
NR_045411	C030018K13Rik	chr5	+	872	2	0.0655100627333
NR_045416	4930513D17Rik	chr5	-	1202	0	0.0
NR_045415	Gm10549	chr18	+	2712	0	0.0
NR_045419	A530050N04Rik	chr18	-	1808	1	0.0157977806149
NM_134469	Fdps	chr3	-	1245	358	8.21312021841
NM_134227	Vmn1r87	chr7	-	888	0	0.0
NM_146593	Olfr1111	chr2	-	940	0	0.0
NM_001168525	Sgms1	chr19	-	4039	1096	7.75052650099
NM_001038589	Usp14	chr18	-	4080	1288	9.01675365417
NM_001168526	Sgms1	chr19	-	3263	1123	9.83008305118
NM_001114179	Mcart6	chrX	-	2573	772	8.56982628664
NM_001097644	Ccnyl1	chr1	+	2925	819	7.99746845848
NM_001114174	Fam189a2	chr19	-	2548	0	0.0
NM_153518	Ccdc65	chr15	+	1877	0	0.0
NM_153519	Txndc2	chr17	-	1727	0	0.0
NM_153516	Bcl2l13	chr6	+	6933	1962	8.08299494939
NM_153514	Rhobtb2	chr14	-	5231	1069	5.83697038406
NM_153515	Ammecr1l	chr18	+	4781	1778	10.6220298497
NM_153512	Kcng3	chr17	-	3356	0	0.0
NM_153513	BC028528	chr3	-	447	0	0.0
NM_153510	Pilra	chr5	-	2588	22	0.242802365432
NM_153511	Il1f9	chr2	+	1647	51	0.884445509981
NM_130904	Cd209d	chr8	-	863	0	0.0
NM_130905	Cd209e	chr8	-	1771	0	0.0
NM_130903	Cd209c	chr8	-	1550	124	2.28499098814
NM_001168589	Vrtn	chr12	+	3098	0	0.0
NM_001168588	Vrtn	chr12	+	3440	0	0.0
NM_001111288	Sco2	chr15	-	1145	236	5.8870946856
NM_001111289	Caprin1	chr2	-	6116	10262	47.9246597455
NM_027702	4933421I07Rik	chr7	-	1373	0	0.0
NM_001111286	Omt2a	chr9	-	1231	0	0.0
NM_183282	Actl9	chr17	+	1369	0	0.0
NM_027704	Zdhhc11	chr13	+	1301	0	0.0
NM_011849	Nek4	chr14	+	2714	191	2.01010168909
NM_011848	Nek3	chr8	-	2044	148	2.06811806656
NM_011845	Mid2	chrX	+	5916	161	0.777306349498
NM_011844	Mgll	chr6	+	3676	5	0.0388498195753
NM_011847	Dnajb6	chr5	+	1645	2429	42.1750996215
NM_011846	Mmp17	chr5	+	3489	13	0.106423340663
NM_011841	Mapk7	chr11	-	2926	610	5.95456469055
NM_011840	Map2k5	chr9	-	2258	857	10.8405517982
NM_011843	Esyt1	chr10	-	3685	12984	100.638816113
NM_011842	Mta2	chr19	+	3087	8503	78.6737867353
NM_001098231	Pdp1	chr4	-	4149	370	2.54713986988
NM_001098230	Pdp1	chr4	-	4233	370	2.4965942169
NM_001098233	Purg	chr8	+	1797	123	1.95502150488
NM_001098237	Zbtb3	chr19	+	2037	84	1.17783040626
NM_031195	Msr1	chr8	-	3643	0	0.0
NM_031194	Slc22a8	chr19	+	3479	0	0.0
NM_031197	Slc2a2	chr3	+	2570	8	0.0889101551805
NM_031196	Slc19a1	chr10	+	2348	363	4.41573535293
NM_013560	Hspb1	chr5	+	903	13	0.411197160102
NM_031190	Pgk2	chr17	-	1592	0	0.0
NM_013562	Ifrd1	chr12	-	1816	475	7.47088876215
NM_013563	Il2rg	chrX	-	1612	12845	227.595450082
NM_028805	Katnb1	chr8	+	3425	1655	13.8016791437
NM_013568	Kcna6	chr6	-	5839	0	0.0
NM_013569	Kcnh2	chr5	-	4221	205	1.38718062239
NM_028804	Ccdc3	chr2	+	2658	0	0.0
NM_199465	Nexn	chr3	-	2564	1	0.0111397766582
NM_001081746	Gm7609	chr1	+	1611	1815	32.1792259735
NM_001252679	Smr2	chr5	+	813	0	0.0
NM_139198	Plac8	chr5	-	696	581	23.8430273726
NM_139197	Gbgt1	chr2	+	1335	0	0.0
NM_001164402	Ptpro	chr6	+	4167	2	0.0137088492209
NM_001161845	Sgk1	chr10	+	3105	1229	11.3053700661
NM_001161844	Cblc	chr7	-	1530	1	0.0186682270273
NM_001161847	Sgk1	chr10	+	2606	1239	13.5797382689
NM_001161840	Ptprr	chr10	+	2700	0	0.0
NM_001161843	Il18r1	chr1	+	1793	907	14.4484580747
NM_001161842	Il18r1	chr1	+	1919	913	13.5890878854
NM_001161849	Sgk1	chr10	+	2480	1231	14.1775398508
NM_001161848	Sgk1	chr10	+	2399	1229	14.6324193644
NM_010039	Defa4	chr8	+	172	0	0.0
NM_001177536	Prdm11	chr2	-	1870	190	2.90206074697
NM_001177537	Gm11562	chr11	-	807	0	0.0
NM_001177534	Gm15881	chr8	-	951	0	0.0
NM_001177535	Gm4340	chr10	+	1258	3	0.0681138013157
NM_001177533	Apol11a	chr15	+	1132	1	0.0252317909468
NM_001197046	Fgfr1op	chr17	+	3154	1446	13.0948675049
NR_037154	Chkb	chr15	-	1787	1329	21.2419769393
NR_037153	Chkb	chr15	-	1922	1396	20.7456257768
NM_001177538	Gm10394	chr14	+	2334	0	0.0
NM_001177539	Gm10391	chr14	+	2334	0	0.0
NM_008487	Arhgef2	chr3	+	4300	4953	32.8998847798
NM_008486	Anpep	chr7	-	3423	28	0.233639160341
NM_008485	Lamc2	chr1	-	5164	7	0.0387174112049
NM_008484	Lamb3	chr1	+	4055	214	1.50736150266
NM_008483	Lamb2	chr9	+	5624	2	0.0101573212488
NM_008482	Lamb1	chr12	+	5778	1	0.00494329999165
NM_008481	Lama2	chr10	-	9712	0	0.0
NM_008480	Lama1	chr17	+	9518	0	0.0
NM_008489	Lbp	chr2	+	2525	5	0.0565591828747
NM_008488	Arhgef1	chr7	+	3262	23225	203.360345262
NR_033388	Gm3002	chr14	+	5215	1489	8.15520513264
NM_010219	Fkbp4	chr6	-	2167	2123	27.9824404004
NM_010218	Fjx1	chr2	-	2427	0	0.0
NM_001177398	Anks1b	chr10	+	4720	0	0.0
NM_001177399	Etohi1	chr2	+	3345	581	4.96106040399
NM_001177392	Gm13547	chr2	+	629	12	0.544910410526
NM_001177396	Anks1b	chr10	+	4897	0	0.0
NM_001177397	Anks1b	chr10	+	7238	0	0.0
NM_001177394	Gm13476	chr2	+	1302	2	0.0438746349489
NM_001177395	Gm13476	chr2	+	1220	1	0.0234117929113
NM_019519	Rabggta	chr14	-	2547	1015	11.3823412493
NM_019518	Grasp	chr15	+	2014	73	1.0352801771
NM_001033348	Ralgapa2	chr2	-	9610	2775	8.24772371499
NM_019511	Ramp3	chr11	+	1221	21	0.491244991307
NM_019510	Trpc3	chr3	-	3694	1	0.00773210269403
NM_019517	Bace2	chr16	+	3736	214	1.63606822625
NM_019516	Lgals12	chr19	-	2755	3	0.0311024181689
NM_019515	Nmu	chr5	-	817	0	0.0
NM_019514	Astn2	chr4	-	4675	9	0.0549864141531
NM_016868	Hif3a	chr7	-	6947	19	0.0781179443908
NM_016869	Corin	chr5	-	4863	0	0.0
NM_016862	Vti1a	chr19	+	3405	1138	9.5459608829
NM_016863	Fkbp1b	chr12	-	980	3	0.0874358796482
NM_016860	Actr1a	chr19	-	2742	3526	36.7290218097
NM_016861	Pdlim1	chr19	-	1505	751	14.2527261802
NM_016866	Stk39	chr2	-	3247	3446	30.3129001583
NM_016867	Gipc2	chr3	-	1264	5	0.112984127182
NM_016864	Atoh7	chr10	+	450	0	0.0
NM_016865	Htatip2	chr7	+	1409	711	14.4129577055
NM_177635	H2-M11	chr17	+	1008	0	0.0
NM_177634	H2-M10.4	chr17	-	996	3	0.086031287204
NM_177637	H2-M10.5	chr17	+	1384	1	0.0206375631154
NM_177636	H2-M1	chr17	-	1035	0	0.0
NM_177631	BC048502	chr15	-	723	0	0.0
NM_177630	Ldoc1l	chr15	-	4426	516	3.32991230761
NM_177633	Ubxn7	chr16	+	10318	3700	10.2423757706
NM_177632	Fam43a	chr16	+	3075	364	3.38104357594
NM_177639	Dlgap1	chr17	+	6323	0	0.0
NM_177638	Crb3	chr17	+	1156	55	1.35893711449
NM_011078	Phf2	chr13	-	5260	4546	24.6852876238
NM_011079	Phkg1	chr5	-	2360	107	1.29498959603
NM_011074	Cdk14	chr5	-	4911	16	0.0930560369838
NM_011075	Abcb1b	chr5	+	4344	1375	9.04081091359
NM_011076	Abcb1a	chr5	+	4977	3622	20.7862099634
NM_011077	Phex	chrX	-	6265	61	0.278101457056
NM_011070	Pfdn2	chr1	+	622	558	25.6234921901
NM_011072	Pfn1	chr11	-	870	32401	1063.73553171
NM_011073	Prf1	chr10	+	2054	3856	53.6205285435
NR_038189	1700125H03Rik	chr8	+	483	0	0.0
NM_007451	Slc25a5	chrX	+	1238	6386	147.333930233
NM_181345	Npm2	chr14	-	997	2	0.0572966646976
NM_007453	Prdx6	chr1	-	2334	2243	27.4487724207
NM_007452	Prdx3	chr19	-	1445	1387	27.4159385861
NM_007455	Ap1g2	chr14	-	2673	2688	28.722670109
NM_007454	Ap1b1	chr11	+	4088	5515	38.5326727605
NM_007457	Ap1s1	chr5	-	1277	1015	22.7022890854
NM_144933	Med17	chr9	-	3900	1506	11.0294757312
NM_007459	Ap2a2	chr7	+	4639	1999	12.3078707299
NM_007458	Ap2a1	chr7	-	3443	2190	18.1677688935
NM_181348	Prune2	chr19	+	12512	1	0.00228279950062
NM_144939	Frs3	chr17	+	2135	8	0.107025339023
NR_038186	0610007N19Rik	chr15	-	1483	0	0.0
NM_001083334	Bin1	chr18	+	2122	3296	44.3645752645
NM_001146117	AI316807	chr8	-	1400	576	11.7513822247
NM_001083331	Nup88	chr11	-	2450	2251	26.2424220117
NM_001146119	Fam49a	chr12	+	4775	2963	17.7236342876
NM_001164062	Stat5a	chr11	+	3606	2376	18.8198093033
NM_194063	Rhox3a	chrX	+	1048	0	0.0
NM_194061	D630045J12Rik	chr6	-	10970	17	0.0442625875095
NM_194060	Foxo6	chr4	-	2528	0	0.0
NM_194067	Ifi27l1	chr12	+	918	3436	106.906713443
NM_194066	Ifi27l1	chr12	+	1023	3822	106.711089402
NM_194065	Wbscr28	chr5	-	846	0	0.0
NM_194064	Nanos2	chr7	+	1439	0	0.0
NM_194069	Ifi27l1	chr12	+	768	2892	107.555239871
NM_194068	Ifi27l1	chr12	+	888	3363	108.170392639
NM_010855	Myh4	chr11	+	6016	0	0.0
NM_010856	Myh6	chr14	-	6015	0	0.0
NM_010851	Myd88	chr9	-	1905	1667	24.9939631052
NM_010850	Mycs	chrX	-	2362	0	0.0
NM_010852	Myef2	chr2	-	2999	1302	12.4002095138
NM_010859	Myl3	chr9	+	898	0	0.0
NM_010858	Myl4	chr11	+	883	20	0.646939690866
NR_002702	Npm3-ps1	chr6	+	986	243	7.03920905322
NM_008300	Hspa4	chr11	-	4640	5317	32.7297874028
NM_008301	Hspa2	chr12	+	2567	72	0.801126563819
NM_008302	Hsp90ab1	chr17	-	2507	38066	433.688008349
NM_008303	Hspe1	chr1	+	768	1503	55.8974846219
NM_008304	Sdc2	chr15	+	3313	0	0.0
NM_008305	Hspg2	chr4	+	14177	27	0.0543968722929
NM_008306	Ndst1	chr18	-	6072	2699	12.695962362
NM_008308	Htr1a	chr13	+	4441	0	0.0
NM_008309	Htr1d	chr4	+	2908	4	0.0392880156145
NM_001170955	Gm15299	chr8	+	282	0	0.0
NM_001243067	Zfp433	chr10	+	2384	483	5.78675884685
NM_001243064	Cav1	chr6	+	2622	2	0.021786718041
NM_001243065	Cct3	chr3	+	1977	3954	57.1247747035
NM_001243062	Nr1i3	chr1	+	1308	0	0.0
NM_001243063	Nr1i3	chr1	+	1411	0	0.0
NM_001170953	Rnmt	chr18	+	4843	1231	7.26002453644
NM_001170959	Pde6c	chr19	+	2888	0	0.0
NM_001127324	Ercc1	chr7	+	1240	312	7.18666520463
NM_001128510	Gm9513	chr9	+	300	0	0.0
NM_025745	Erlec1	chr11	-	3501	1171	9.55342918848
NM_025744	4933404M02Rik	chr2	+	1749	0	0.0
NM_025747	4933411K20Rik	chr8	+	4523	1931	12.1941123096
NM_025746	4933415F23Rik	chr1	-	1780	0	0.0
NM_001171026	Os9	chr10	-	4049	8272	58.352202562
NM_025740	Ccdc104	chr11	-	1523	831	15.5845987454
NM_001171024	Nup62-il4i1	chr7	+	2300	42	0.521574029901
NM_025749	Zfp474	chr18	+	1930	0	0.0
NM_025748	Adat2	chr10	+	1453	218	4.28534097913
NM_024290	Tnfrsf23	chr7	-	3283	255	2.21852231943
NM_024291	Ky	chr9	+	5449	0	0.0
NM_001081228	Ttc30a2	chr2	-	2008	29	0.412504598207
NM_001081229	Tsc22d2	chr3	+	8829	1096	3.54563104967
NM_023743	Eif4enif1	chr11	+	3694	4731	36.5805778454
NM_001081225	Fam178a	chr19	+	6880	2284	9.48204835921
NM_023741	Prl8a8	chr13	-	892	0	0.0
NM_023740	Zdhhc16	chr19	+	1838	708	11.0022689037
NM_001081220	Gpr179	chr11	-	9276	54	0.166275217442
NM_023746	Prl5a1	chr13	+	1045	0	0.0
NM_001081222	Esco1	chr18	-	4540	3655	22.9946092006
NM_001081223	Rbbp8	chr18	+	3618	711	5.61300646962
NM_146396	Olfr1277	chr2	-	912	0	0.0
NM_146397	Olfr190	chr16	-	924	0	0.0
NR_029768	Mir339	chr5	-	96	0	0.0
NR_029769	Mir340	chr11	+	98	0	0.0
NM_146392	Olfr720	chr14	-	951	0	0.0
NM_146393	Olfr1279	chr2	+	942	0	0.0
NM_146390	Olfr1323	chrX	-	930	0	0.0
NM_146391	Olfr1058	chr2	-	951	0	0.0
NR_029762	Mir329	chr12	+	97	0	0.0
NR_029763	Mir330	chr7	+	98	1	0.291452932161
NR_029760	Mir326	chr7	+	95	0	0.0
NR_029761	Mir328	chr8	-	97	0	0.0
NR_029766	Mir148b	chr15	+	97	0	0.0
NR_029767	Mir338	chr11	-	98	0	0.0
NM_146398	Olfr1325	chrX	+	948	0	0.0
NR_029765	Mir337	chr12	+	97	0	0.0
NM_009949	Cpt2	chr4	-	2350	416	5.05615027163
NM_009948	Cpt1b	chr15	-	2894	56	0.552693051727
NM_001034168	Ank2	chr3	-	5467	3	0.015673525161
NM_183259	2210020M01Rik	chr11	+	940	0	0.0
NM_183254	1700025K23Rik	chr10	-	730	29	1.13467018247
NM_009940	Coq7	chr7	-	871	68	2.22989935697
NM_009943	Cox6a2	chr7	-	659	10	0.433420141908
NM_183257	Hamp2	chr7	-	437	0	0.0
NM_146640	Olfr1153	chr2	+	957	0	0.0
NM_183251	1810020D17Rik	chr7	-	789	156	5.64731613038
NM_009947	Cpne6	chr14	+	2004	0	0.0
NM_009946	Cplx2	chr13	+	4925	25	0.144986737826
NR_037219	Mir1251	chr10	-	84	0	0.0
NR_037218	Mir3057	chr10	+	91	17	5.33583060417
NM_001130008	Gspt1	chr16	-	6822	4323	18.0995603227
NR_037211	Mir3059	chr10	+	81	0	0.0
NR_037210	Mir1298	chrX	+	98	0	0.0
NR_037213	Mir3099	chr7	+	84	0	0.0
NR_037212	Mir3058	chr10	-	91	1	0.313872388481
NR_037215	Mir344d-1	chr7	-	69	0	0.0
NR_037214	Mir3106	chr8	-	82	0	0.0
NR_037217	Mir2861	chr2	-	82	9	3.13489617275
NR_037216	Mir344d-2	chr7	-	80	0	0.0
NM_001252538	Ciz1	chr2	+	2673	2114	22.5891832628
NM_001252539	Cyp4a31	chr4	+	2447	1	0.0116724100334
NM_001252532	Llgl2	chr11	+	3614	904	7.14454846872
NM_001252533	Cacnb2	chr2	+	3814	1	0.00748882730774
NM_001252530	Slco2b1	chr7	-	4635	0	0.0
NM_001252531	Slco2b1	chr7	-	4578	0	0.0
NM_001252536	Ciz1	chr2	+	2722	2132	22.3714216877
NM_001252537	Ciz1	chr2	+	2983	2195	21.0172444643
NM_001252534	Ciz1	chr2	+	3010	2209	20.961566
NM_001163300	Safb	chr17	+	3183	3840	34.4579225355
NM_001163301	Pxmp3	chr3	-	1973	1181	17.0968978522
NM_001163302	Pxmp3	chr3	-	2057	1178	16.3570696647
NM_001163303	Pxmp3	chr3	-	2061	1182	16.3807578116
NM_027246	Snrpf	chr10	-	813	1075	37.7669943458
NM_001163305	Pxmp3	chr3	-	2051	1176	16.3770685157
NM_001163306	Pxmp3	chr3	-	1970	1153	16.7169708713
NM_001163307	Pcgf2	chr11	-	2485	289	3.32174243245
NM_001163308	Pcgf2	chr11	-	2347	292	3.55356502203
NM_027248	Zfp219	chr14	-	2938	1084	10.538334884
NM_027249	Tlcd2	chr11	+	1140	217	5.43687548713
NM_026594	Rpl39l	chr16	+	805	18	0.63866207743
NM_026597	6230427J02Rik	chr9	-	1061	14	0.376883527733
NM_026596	4930591A17Rik	chr2	+	735	0	0.0
NM_026591	Mrpl24	chr3	+	949	2043	61.4888907899
NM_026593	D730048I06Rik	chr9	-	1334	0	0.0
NM_026592	B230118H07Rik	chr2	-	2269	0	0.0
NM_026599	Cgnl1	chr9	-	6754	0	0.0
NM_026598	Ebpl	chr14	-	2077	312	4.29054639082
NM_199024	Nol4	chr18	-	5028	0	0.0
NM_199025	Zbtb26	chr2	-	5267	666	3.61164799245
NM_079835	Btnl2	chr17	+	2563	0	0.0
NM_199021	Dpp10	chr1	-	4630	0	0.0
NM_199022	Shc4	chr2	-	4820	11	0.0651838715496
NM_199023	4930526D03Rik	chr2	-	716	0	0.0
NM_199028	Bend3	chr10	+	6049	370	1.74707940488
NM_199029	Zfp395	chr14	+	4229	1194	8.06419732749
NM_001001130	Zfp85-rs1	chr13	-	2218	368	4.73893532256
NM_001173372	Fxyd4	chr6	-	551	2	0.10367472723
NM_001199432	Dnmt1	chr9	-	5251	6264	34.0725184481
NM_201367	Gpr176	chr2	-	3911	11	0.0803339966426
NM_201365	Fam178b	chr1	-	1661	1	0.0171958984658
NM_201364	BC055324	chr1	-	2910	171	1.67840832892
NM_201363	Serpinb3c	chr1	-	1659	0	0.0
NM_201362	Ccdc68	chr18	+	1525	0	0.0
NM_201361	Fam82a1	chr17	+	1802	61	0.966873267733
NM_201360	Cyp2d12	chr15	+	1624	0	0.0
NM_201369	N4bp2l2	chr5	-	8981	3314	10.5395559162
NM_201368	Xkr8	chr4	-	4238	347	2.3386381338
NM_029441	Cdyl2	chr8	-	8087	1198	4.23120317143
NR_035416	Mir669j	chr2	+	121	0	0.0
NM_029020	Abcb8	chr5	+	2940	392	3.80831831356
NM_029021	Ocstamp	chr2	-	1956	0	0.0
NM_029022	Scrn3	chr2	+	3247	206	1.81208863396
NM_029023	Scpep1	chr11	-	2074	401	5.52242879848
NM_029025	Tmem81	chr1	+	1742	310	5.08285882838
NM_026629	2410066E13Rik	chr6	+	1710	369	6.16346253379
NM_026623	Nudt21	chr8	-	1111	1488	38.2545745989
NM_026622	3110057O12Rik	chr3	+	2492	352	4.03449452159
NM_026620	Fam98b	chr2	+	1861	1243	19.0774032661
NM_026627	H2afb1	chr2	-	525	0	0.0
NM_026626	Efcab2	chr1	+	2538	115	1.29419800845
NM_026625	1700067P10Rik	chr17	+	794	0	0.0
NM_026624	Fam166a	chr2	+	1126	1	0.0253662409873
NM_020508	Brd4	chr17	-	5936	6234	29.9962807868
NM_020509	Retnla	chr16	+	598	0	0.0
NM_020504	Cldn13	chr5	-	1070	0	0.0
NM_020505	Vav3	chr3	+	4985	618	3.54093387831
NM_020506	Xpo4	chr14	-	3456	1204	9.95055392693
NM_020507	Tob2	chr15	-	3994	2415	17.2704470342
NM_020501	Tas2r105	chr6	-	903	0	0.0
NM_020502	Tas2r108	chr6	+	894	0	0.0
NM_020503	Tas2r119	chr15	+	1006	0	0.0
NM_172053	Adamts16	chr13	-	4974	0	0.0
NM_172050	Cd300e	chr11	-	1949	0	0.0
NM_172051	Tmcc3	chr10	+	5528	73	0.377180585506
NM_172054	Txndc9	chr1	-	4596	1386	8.61346145986
NM_001101628	Iqcf6	chr9	+	474	0	0.0
NM_001101620	Klra8	chr6	-	1178	5	0.121232543938
NM_172588	Serinc5	chr13	+	5318	489	2.62636468879
NM_172589	Lhfpl2	chr13	+	4348	0	0.0
NM_172580	Acot6	chr12	+	1822	53	0.830848808804
NM_172581	Fam161b	chr12	-	3357	91	0.774255957405
NM_172582	Coq6	chr12	+	1602	328	5.84797943281
NM_172583	Tmem63c	chr12	+	3333	0	0.0
NM_172584	Itpk1	chr12	-	2856	1714	17.1414327454
NM_172585	Larp4b	chr13	+	4688	3204	19.5208807754
NM_172586	Zfp322a	chr13	-	4837	933	5.50934616481
NM_172587	Cdc14b	chr13	-	5859	673	3.28084770229
NM_001103177	Ablim1	chr19	-	6244	27291	124.839223769
NM_001103171	Myo15	chr11	+	11714	2	0.00487662409966
NM_181666	Fuk	chr8	-	3838	336	2.50051124288
NM_181664	Crip3	chr17	+	955	0	0.0
NM_001103179	Brwd1	chr16	-	7547	3285	12.432415854
NM_001103178	Ablim1	chr19	-	5910	27715	133.943581295
NR_015501	4833422C13Rik	chr13	-	2828	0	0.0
NR_015500	A530013C23Rik	chr2	+	2140	0	0.0
NM_030132	Utp23	chr15	+	2917	887	8.6852374292
NM_030133	Srbd1	chr17	-	3530	938	7.58966553426
NR_015505	6720401G13Rik	chrX	-	5752	573	2.8453143172
NR_015504	2410018L13Rik	chr12	+	1407	101	2.05032062724
NR_015507	C130036L24Rik	chr1	+	1266	46	1.0378118627
NR_015506	4833418N02Rik	chr17	-	1530	20	0.373364540545
NM_030138	Acap2	chr16	-	6493	2965	13.042889034
NR_015508	Enox	chrX	+	3784	201	1.51718812307
NM_001024645	Lrrc16b	chr14	+	4598	40	0.24847661898
NM_028081	4933421E11Rik	chr3	+	1879	1015	15.4288574572
NM_028083	Chaf1b	chr16	+	1913	405	6.0469246615
NM_028082	Cnot2	chr10	-	2693	3377	35.8170004036
NM_028085	Anks4b	chr7	+	2030	0	0.0
NM_028087	Gcnt3	chr9	-	4301	0	0.0
NM_028089	Cyp2c55	chr19	+	1989	0	0.0
NM_001081023	Cacna1s	chr1	+	6251	49	0.223893293911
NM_001025067	Lrig2	chr3	-	7112	1481	5.9478199758
NM_001114754	Gm6121	chrX	-	892	0	0.0
NM_207019	Tas2r114	chr6	-	930	0	0.0
NM_207018	Tas2r113	chr6	+	930	0	0.0
NM_207017	Tas2r109	chr6	-	951	0	0.0
NM_207016	Tas2r106	chr6	-	927	0	0.0
NM_207011	Tas2r104	chr6	-	909	0	0.0
NM_207010	Mdga2	chr12	-	9813	1	0.00291066823109
NM_001110272	Abhd14a	chr9	-	1125	96	2.43732372068
NM_001110273	Slc14a2	chr18	-	2905	0	0.0
NM_001110271	Abhd14a	chr9	-	1380	117	2.42159371026
NM_001110276	Itsn1	chr16	+	6101	17	0.0795870488411
NM_001110274	Slc14a2	chr18	-	1428	0	0.0
NM_001110275	Itsn1	chr16	+	5364	24	0.127795916563
NM_001243307	Ccdc85b	chr19	-	4246	489	3.28945063942
NM_001243306	A330049M08Rik	chr4	-	2005	3	0.0427367391796
NM_001243305	A330049M08Rik	chr4	-	1448	3	0.0591762168889
NR_040345	1810019D21Rik	chr8	+	1570	0	0.0
NR_040344	1810019D21Rik	chr8	+	1646	0	0.0
NR_040347	Gm20556	chr15	-	1237	0	0.0
NR_040346	1810019D21Rik	chr8	+	1377	0	0.0
NR_040341	Gm16157	chr7	-	1082	25	0.659944254892
NM_001112697	Chrm1	chr19	+	6286	2	0.00908761926558
NR_040343	Gm15880	chr7	+	2884	2	0.0198074808264
NR_040342	A330093E20Rik	chr18	-	2407	0	0.0
NM_001112698	Ngf	chr3	+	1060	0	0.0
NM_001112699	Cyth1	chr11	-	3176	4747	42.6906967124
NR_040349	Gm19466	chr18	+	2306	0	0.0
NR_040348	4930473A02Rik	chr2	-	1409	9	0.182442502602
NM_029846	Atg16l1	chr1	+	3132	1189	10.8431285317
NM_029847	Arsk	chr13	-	3657	308	2.40558252785
NM_029844	Mrap	chr16	+	992	0	0.0
NR_045330	D930032P07Rik	chr19	+	1314	6	0.130421860054
NR_045337	2310039L15Rik	chr10	+	642	154	6.85141378842
NM_001159555	Cd36	chr5	-	3539	4	0.0322830035058
NM_029840	2610029I01Rik	chr4	-	1587	675	12.1484634294
NM_001159557	Cd36	chr5	-	3450	4	0.0331158114223
NM_001159558	Cd36	chr5	-	3566	4	0.0320385724641
NM_001159559	Xrcc6bp1	chr10	-	1067	104	2.78396277843
NR_045339	5730420D15Rik	chr10	+	1158	0	0.0
NR_045338	5730420D15Rik	chr10	+	1182	0	0.0
NM_029848	Hyal4	chr6	+	2088	0	0.0
NM_026791	Fbxw9	chr8	+	1842	138	2.13985312407
NM_026790	Ifi27l1	chr12	+	1053	3895	105.65099595
NM_026797	Dbndd2	chr2	+	3706	144	1.10981753336
NM_001008419	Aox3l1	chr1	+	4776	0	0.0
NM_001113563	Stat5b	chr11	-	4923	7065	40.9898977534
NM_001113562	Cutc	chr19	+	1308	220	4.80407126711
NM_001113560	Glo1	chr17	-	899	707	22.4623001754
NM_001113566	Serbp1	chr6	+	6622	10506	45.3150772451
NM_001113565	Serbp1	chr6	+	6640	10568	45.4589321586
NM_001113564	Serbp1	chr6	+	6667	10587	45.3562314223
NM_001113569	Stxbp1	chr2	-	4005	176	1.25517607338
NM_026799	Drosha	chr15	+	4567	1646	10.2942171187
NM_026798	Tmem216	chr19	-	1096	80	2.0848457921
NM_177348	Ifne	chr4	-	664	0	0.0
NM_177345	Mapkap1	chr2	+	3018	1533	14.508329957
NM_177344	Tmem203	chr2	+	914	219	6.84372300878
NM_177347	Ifna13	chr4	-	819	0	0.0
NM_177346	Gpr149	chr3	-	3336	5	0.0428093335607
NM_177341	Trpm3	chr19	+	5157	1	0.00553856648279
NM_177340	Synpo	chr18	-	5012	1288	7.34005485017
NM_177343	Camk1d	chr2	-	7111	2189	8.79244352594
NM_177342	Taf5	chr19	+	3258	455	3.98891536066
NM_146503	Olfr952	chr9	-	945	0	0.0
NR_003248	Foxl2os	chr9	-	3732	2	0.0153067456333
NR_045599	Elp3	chr14	-	2985	1628	15.5777442575
NR_045598	Gm15706	chr6	+	886	95	3.06255846322
NR_045596	Gm5480	chr16	+	304	0	0.0
NR_045595	Gm5480	chr16	+	419	0	0.0
NR_027059	2810008D09Rik	chr11	+	600	387	18.4227398419
NR_045593	Def8	chr8	+	3877	852	6.27680010928
NR_003243	Fate1	chrX	+	938	0	0.0
NM_146506	Olfr945	chr9	-	960	0	0.0
NM_146505	Olfr148	chr9	+	933	0	0.0
NM_001109985	Nos1ap	chr1	-	2973	0	0.0
NM_001109988	D0H4S114	chr18	-	2185	0	0.0
NM_001109989	D0H4S114	chr18	-	2156	0	0.0
NM_001253917	Sez6l	chr5	-	5882	0	0.0
NM_001164263	9930023K05Rik	chr19	+	2385	3	0.03592753126
NM_001253910	Gm4477	chr6	-	686	0	0.0
NM_001164268	Kalrn	chr16	-	6430	0	0.0
NM_173048	Gga3	chr11	-	3681	2138	16.5896180815
NM_173047	Cbr3	chr16	+	1167	3	0.0734251602872
NM_001036293	Nrbf2	chr10	-	1789	915	14.6084876617
NM_001013012	Zfp787	chr7	-	1899	387	5.82077088211
NM_001013013	Dhrs7c	chr11	+	1124	0	0.0
NM_001195298	Kifc1	chr17	-	2322	293	3.60412553577
NM_001013019	Lrrn4cl	chr19	+	2583	35	0.387024218858
NM_001167793	Gm3286	chr5	+	2041	0	0.0
